SubjectID,Date,LocalTime,UnityTime,Phase,Trial,Step,TrialTimePassed,gazeOriginX,gazeOriginY,gazeOriginZ,gazeDirectionX,gazeDirectionY,gazeDirectionZ,leftPupil,rightPupil,combinedPupil,baselineCorrected,hitX,hitY,hitZ,objectName,XR_EYE_EXPRESSION_LEFT_BLINK_HTC,XR_EYE_EXPRESSION_LEFT_WIDE_HTC,XR_EYE_EXPRESSION_RIGHT_BLINK_HTC,XR_EYE_EXPRESSION_RIGHT_WIDE_HTC,XR_EYE_EXPRESSION_LEFT_SQUEEZE_HTC,XR_EYE_EXPRESSION_RIGHT_SQUEEZE_HTC,XR_EYE_EXPRESSION_LEFT_DOWN_HTC,XR_EYE_EXPRESSION_RIGHT_DOWN_HTC,XR_EYE_EXPRESSION_LEFT_OUT_HTC,XR_EYE_EXPRESSION_RIGHT_IN_HTC,XR_EYE_EXPRESSION_LEFT_IN_HTC,XR_EYE_EXPRESSION_RIGHT_OUT_HTC,XR_EYE_EXPRESSION_LEFT_UP_HTC,XR_EYE_EXPRESSION_RIGHT_UP_HTC,XR_LIP_EXPRESSION_JAW_RIGHT_HTC,XR_LIP_EXPRESSION_JAW_LEFT_HTC,XR_LIP_EXPRESSION_JAW_FORWARD_HTC,XR_LIP_EXPRESSION_JAW_OPEN_HTC,XR_LIP_EXPRESSION_MOUTH_APE_SHAPE_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERTURN_HTC,XR_LIP_EXPRESSION_MOUTH_POUT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_RAISER_LEFT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_RIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_STRETCHER_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_RIGHT_HTC,XR_LIP_EXPRESSION_CHEEK_PUFF_LEFT_HTC,XR_LIP_EXPRESSION_CHEEK_SUCK_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_UPLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNRIGHT_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_DOWNLEFT_HTC,XR_LIP_EXPRESSION_MOUTH_UPPER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_INSIDE_HTC,XR_LIP_EXPRESSION_MOUTH_LOWER_OVERLAY_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP1_HTC,XR_LIP_EXPRESSION_TONGUE_LEFT_HTC,XR_LIP_EXPRESSION_TONGUE_RIGHT_HTC,XR_LIP_EXPRESSION_TONGUE_UP_HTC,XR_LIP_EXPRESSION_TONGUE_DOWN_HTC,XR_LIP_EXPRESSION_TONGUE_ROLL_HTC,XR_LIP_EXPRESSION_TONGUE_LONGSTEP2_HTC,XR_LIP_EXPRESSION_TONGUE_UPRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_UPLEFT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNRIGHT_MORPH_HTC,XR_LIP_EXPRESSION_TONGUE_DOWNLEFT_MORPH_HTC,
1,6_30,18_11_34,8.4428,0,1,0,8.442754,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.280092,3.267443,3.273767,-0.01582742,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4461,0,1,0,8.446066,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.267783,3.270333,3.269058,-0.02053714,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4493,0,1,0,8.449265,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.279955,3.256626,3.268291,-0.02130437,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4527,0,1,0,8.452724,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.240744,3.290493,3.265619,-0.02397609,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4558,0,1,0,8.455795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.272882,3.249587,3.261234,-0.02836061,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4589,0,1,0,8.458908,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.289989,3.28186,3.285925,-0.003670216,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4620,0,1,0,8.462015,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.277665,3.246687,3.262176,-0.02741885,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4654,0,1,0,8.465378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.251172,3.244897,3.248034,-0.04156041,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4685,0,1,0,8.468535,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.277766,3.263431,3.270598,-0.01899648,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4720,0,1,0,8.471999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.282568,3.253456,3.268012,-0.02158284,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4861,0,1,0,8.486053,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.278967,3.264026,3.271497,-0.01809812,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4900,0,1,0,8.48995,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.261313,3.275814,3.268563,-0.02103162,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4934,0,1,0,8.493445,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.25517,3.289937,3.272553,-0.01704192,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.4971,0,1,0,8.497077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.248118,3.238926,3.243522,-0.04607296,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.5007,0,1,0,8.50073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.280125,3.258507,3.269316,-0.02027845,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.5043,0,1,0,8.504308,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.231696,3.265809,3.248752,-0.04084253,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.5080,0,1,0,8.508008,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.262543,3.25353,3.258037,-0.03155828,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.5117,0,1,0,8.511731,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.287757,3.283401,3.285579,-0.004015684,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_34,8.5153,0,1,0,8.515291,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.248057,3.275196,3.261627,-0.02796817,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5183,0,1,0,8.518345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.277265,3.247603,3.262434,-0.02716088,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5216,0,1,0,8.52164,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.246533,3.279053,3.262793,-0.02680206,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5251,0,1,0,8.525058,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.236206,3.231579,3.233892,-0.05570292,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5287,0,1,0,8.528682,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.233708,3.234822,3.234265,-0.05533004,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5324,0,1,0,8.532442,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.265496,3.271879,3.268688,-0.02090716,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5363,0,1,0,8.536299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.285233,3.234119,3.259676,-0.02991867,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5400,0,1,0,8.540003,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.269718,3.259683,3.2647,-0.02489471,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5434,0,1,0,8.543367,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.248096,3.23439,3.241243,-0.04835224,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5465,0,1,0,8.5465,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.264104,3.246784,3.255445,-0.03415036,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5496,0,1,0,8.549619,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.261062,3.24531,3.253186,-0.03640914,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5527,0,1,0,8.552658,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.277568,3.227806,3.252687,-0.03690791,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5560,0,1,0,8.55604,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.266335,3.277151,3.271743,-0.01785231,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5594,0,1,0,8.559444,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.241847,3.280098,3.260972,-0.02862239,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5625,0,1,0,8.562514,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.261797,3.268051,3.264924,-0.02467108,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5660,0,1,0,8.566019,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.251641,3.235094,3.243367,-0.04622769,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5698,0,1,0,8.569844,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.266602,3.222581,3.244591,-0.04500341,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5730,0,1,0,8.57303,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.228223,3.273883,3.251053,-0.03854203,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5762,0,1,0,8.576222,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.234258,3.252395,3.243327,-0.04626822,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5795,0,1,0,8.579536,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.267827,3.256358,3.262093,-0.0275023,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5834,0,1,0,8.583429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.277386,3.281045,3.279215,-0.01037955,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5867,0,1,0,8.586738,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.271932,3.230025,3.250978,-0.03861642,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5901,0,1,0,8.590128,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.228814,3.270389,3.249601,-0.03999352,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5934,0,1,0,8.593409,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.269447,3.254438,3.261943,-0.02765226,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.5966,0,1,0,8.596641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.277148,3.23652,3.256834,-0.03276086,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6001,0,1,0,8.600108,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.269717,3.230045,3.249881,-0.03971362,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6037,0,1,0,8.603723,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.246954,3.230014,3.238484,-0.05111074,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6071,0,1,0,8.607086,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.273226,3.238031,3.255629,-0.03396606,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6106,0,1,0,8.610552,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.278227,3.222003,3.250115,-0.03947997,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6141,0,1,0,8.614085,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.278102,3.23812,3.258111,-0.03148389,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6172,0,1,0,8.617197,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.270611,3.25793,3.26427,-0.02532458,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6204,0,1,0,8.620373,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.269332,3.247683,3.258508,-0.03108716,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6240,0,1,0,8.623991,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.232839,3.252347,3.242593,-0.04700208,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6273,0,1,0,8.627332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.27678,3.22111,3.248945,-0.04064989,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6303,0,1,0,8.630345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.274989,3.228774,3.251881,-0.03771353,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6334,0,1,0,8.633352,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.271977,3.266399,3.269188,-0.02040696,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6368,0,1,0,8.636805,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.24124,3.264453,3.252846,-0.03674865,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6400,0,1,0,8.639977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.245479,3.252293,3.248886,-0.04070878,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6435,0,1,0,8.643489,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.230781,3.24501,3.237895,-0.0516994,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6472,0,1,0,8.647209,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.245127,3.247806,3.246467,-0.04312825,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6504,0,1,0,8.650446,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.234187,3.224929,3.229558,-0.06003666,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6539,0,1,0,8.653913,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.231556,3.25731,3.244433,-0.04516196,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6570,0,1,0,8.656996,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.271466,3.271268,3.271367,-0.01822782,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6602,0,1,0,8.660192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.265687,3.276289,3.270988,-0.01860714,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6636,0,1,0,8.663571,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.246659,3.226302,3.23648,-0.05311465,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6668,0,1,0,8.666842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.278181,3.273525,3.275853,-0.01374221,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
1,6_30,18_11_35,8.6706,0,1,0,8.670569,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.259294,3.232323,3.245809,-0.04378629,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
